Category,Multi Asset Allocation,Mutual Fund,Scheme Name,Scheme Code,Primary Benchmark (Most Common)
Debt Scheme,Overnight Fund,Franklin India,Franklin India Overnight fund- Growth,147213,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Franklin India,Franklin India Overnight Fund- Unclaimed IDCW Investor Education Plan,149445,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Franklin India,Franklin India Overnight Fund- Unclaimed IDCW Plan,149443,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Franklin India,Franklin India Overnight Fund- Unclaimed Redemption Investor EducationPlan,149444,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Franklin India,Franklin India Overnight Fund- Unclaimed Redemption Plan,149446,NIFTY 1D Rate Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,100541,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Regular Plan - Growth,100538,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,100537,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,100547,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Super Institutional Plan - Growth,100546,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Super Institutional Plan - Weekly - IDCW,100548,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Unclaimed IDCW Investor Education Plan - Growth,139892,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Unclaimed IDCW Plan - Growth,139890,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Unclaimed Redemption Investor Education Plan - Growth,139891,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Unclaimed Redemption Plan - Growth,139889,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Institutional Plan - Daily - IDCW,102443,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Franklin India,Franklin India Liquid Fund - Institutional Plan - Weekly - IDCW,102442,NIFTY Liquid Index
Debt Scheme,Ultra Short Duration Fund,Franklin India,Franklin India Ultra Short Duration Fund - Growth,152828,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,Franklin India,Franklin India Ultra Short Duration Fund - IDCW,152826,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Low Duration Fund,Franklin India,Franklin India Low Duration Fund-Growth,153371,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,Franklin India,Franklin India Low Duration Fund-IDCW,153370,NIFTY Low Duration Debt Index
Debt Scheme,Money Market Fund,Franklin India,Franklin India Money Market Fund - DP - Wkly IDCW R,152200,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Franklin India,Franklin India Money Market Fund - Growth Option,101357,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Franklin India,Franklin India Money Market Fund Retail Option - Daily - IDCW,122443,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Franklin India,Franklin India Money Market Fund Retail Option - Monthly - IDCW,129436,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Franklin India,Franklin India Money Market Fund Retail Option - Quarterly - IDCW,101356,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,Franklin India,Franklin India Money Market Fund Wkly IDCW R,152199,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Short Duration Fund,Franklin India,Franklin India Short Term Income Plan - Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - Institutional Plan Growth Option,148314,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Franklin India,Franklin India Short Term Income Plan - Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - Retail Plan Growth Option,148318,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Franklin India,Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - Monthly - IDCW,148319,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Franklin India,Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - Quarterly - IDCW,148317,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Franklin India,Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - Weekly - IDCW,148315,NIFTY Short Duration Debt Index
Debt Scheme,Medium to Long Duration Fund,Franklin India,Franklin India Medium to Long Duration Fund - Growth,152853,NIFTY Medium to Long Duration Debt Index
Debt Scheme,Medium to Long Duration Fund,Franklin India,Franklin India Medium to Long Duration Fund - IDCW,152854,NIFTY Medium to Long Duration Debt Index
Debt Scheme,Long Duration Fund,Franklin India,Franklin India Long Duration Fund - Growth,153104,NIFTY Long Duration Debt Index A-III
Debt Scheme,Long Duration Fund,Franklin India,Franklin India Long Duration Fund - IDCW,153101,NIFTY Long Duration Debt Index A-III
Debt Scheme,Dynamic Bond,Franklin India,Franklin India Dynamic Accrual Fund - Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - Growth Plan,148307,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,Franklin India,Franklin India Dynamic Accrual Fund- Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - IDCW,148309,NIFTY Composite Debt Index (A-III)
Debt Scheme,Corporate Bond Fund,Franklin India,Franklin India Corporate Debt Fund - Growth,100528,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Franklin India,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,100527,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Franklin India,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,100531,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Franklin India,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,100529,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,Franklin India,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,100530,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Credit Risk Fund,Franklin India,Franklin India Credit Risk Fund - Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - Growth Plan,148303,NIFTY Credit Risk Bond Index (B-II / C-III)
Debt Scheme,Credit Risk Fund,Franklin India,Franklin India Credit Risk Fund- Segregated Portfolio 3  9.50% Yes Bank Ltd CO 23Dec21  - IDCW,148305,NIFTY Credit Risk Bond Index (B-II / C-III)
Debt Scheme,Banking and PSU Fund,Franklin India,Franklin India Banking & PSU Debt Fund - Growth,129006,NIFTY Banking & PSU Debt Index
Debt Scheme,Banking and PSU Fund,Franklin India,Franklin India Banking and PSU Debt Fund - IDCW,129007,NIFTY Banking & PSU Debt Index
Debt Scheme,Gilt Fund,Franklin India,Franklin India Government Securities Fund - Growth,100493,NIFTY All Duration G-Sec Index
Debt Scheme,Gilt Fund,Franklin India,Franklin India Government Securities Fund - IDCW,100494,NIFTY All Duration G-Sec Index
Debt Scheme,Floater Fund,Franklin India,Franklin India Floating Rate Fund - Growth Plan,101048,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Floater Fund,Franklin India,Franklin India Floating Rate Fund - IDCW,101044,NIFTY Ultra Short Duration Debt Index
Hybrid Scheme,Conservative Hybrid Fund,Franklin India,Franklin India Conservative Hybrid Fund - Growth,100948,CRISIL Hybrid 85+15 - Conservative Index
Hybrid Scheme,Conservative Hybrid Fund,Franklin India,Franklin India Conservative Hybrid Fund - Plan A - Monthly - IDCW,100949,CRISIL Hybrid 85+15 - Conservative Index
Hybrid Scheme,Conservative Hybrid Fund,Franklin India,Franklin India Conservative Hybrid Fund - Plan A - Quarterly - IDCW,100950,CRISIL Hybrid 85+15 - Conservative Index
Hybrid Scheme,Aggressive Hybrid Fund,Franklin India,Franklin India Aggressive Hybrid Fund - Growth Plan,100550,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Aggressive Hybrid Fund,Franklin India,Franklin India Aggressive Hybrid Fund - IDCW,100549,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,Franklin India,Franklin India Balanced Advantage Fund- Growth,150480,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,Franklin India,Franklin India Balanced Advantage Fund- IDCW,150478,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Multi Asset Allocation,Franklin India,Franklin India Multi Asset Allocation Fund- Growth,153733,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Multi Asset Allocation,Franklin India,Franklin India Multi Asset Allocation Fund- IDCW,153730,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Arbitrage Fund,Franklin India,Franklin India Arbitrage Fund - Growth,153042,NIFTY 50 Arbitrage Index
Hybrid Scheme,Arbitrage Fund,Franklin India,Franklin India Arbitrage Fund - IDCW,153044,NIFTY 50 Arbitrage Index
Hybrid Scheme,Equity Savings,Franklin India,Franklin India Equity Savings Fund - IDCW,144468,NIFTY Equity Savings Index
Hybrid Scheme,Equity Savings,Franklin India,Franklin India Equity Savings Fund - Monthly - IDCW,144464,NIFTY Equity Savings Index
Hybrid Scheme,Equity Savings,Franklin India,Franklin India Equity Savings Fund - Quarterly - IDCW,144463,NIFTY Equity Savings Index
Hybrid Scheme,Equity Savings,Franklin India,Franklin India Equity Savings Fund- Growth,144461,NIFTY Equity Savings Index
Solution Oriented Scheme,Retirement Fund,Franklin India,Franklin India Retirement Fund - Growth,100536,NIFTY 500 TRI
Solution Oriented Scheme,Retirement Fund,Franklin India,Franklin India Retirement Fund - IDCW,100535,NIFTY 500 TRI
Other Scheme,Index Funds,Franklin India,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,100484,Nifty 500 TRI
Other Scheme,Index Funds,Franklin India,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,105067,Nifty 500 TRI
Other Scheme,FoF Overseas,Franklin India,Franklin U.S. Opportunities Equity Active Fund of Funds - Growth,116633,MSCI World Index
Other Scheme,FoF Overseas,Franklin India,Franklin U.S. Opportunities Equity Active Fund of Funds - IDCW,116632,MSCI World Index
Other Scheme,FoF Domestic,Franklin India,Franklin India Dynamic Asset Allocation Active Fund of funds - IDCW,101657,Nifty 50 Arbitrage Index
Other Scheme,FoF Domestic,Franklin India,Franklin India Dynamic Asset Allocation Active Fund of Funds-Growth,101656,Nifty 50 Arbitrage Index
Other Scheme,FoF Domestic,Franklin India,Franklin India Income Plus Arbitrage Active Fund of Funds- Growth Plan,132987,Nifty 50 Arbitrage Index
Other Scheme,FoF Domestic,Franklin India,Franklin India Income Plus Arbitrage Active Fund of Funds- IDCW,132988,Nifty 50 Arbitrage Index
Equity Scheme,Flexi Cap Fund,Franklin India,Franklin India Flexi Cap Fund - Growth,100520,NIFTY 500 TRI
Equity Scheme,Flexi Cap Fund,Franklin India,Franklin India Flexi Cap Fund - IDCW,100519,NIFTY 500 TRI
Equity Scheme,Multi Cap Fund,Groww,Groww Multicap Fund - Regular - Growth,153100,NIFTY 500 Multicap 50:25:25 TRI
Equity Scheme,Multi Cap Fund,Groww,Groww Multicap Fund - Regular - IDCW,153099,NIFTY 500 Multicap 50:25:25 TRI
Equity Scheme,Large Cap Fund,Groww,Groww Largecap Fund  formerly known as Indiabulls Blue Chip Fund  - Regular Plan- Growth Option,116547,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,Groww,Groww Largecap Fund  formerly known as Indiabulls Bluechip Fund - Regular Plan- - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,116548,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,Groww,Groww Largecap Fund  formerly known as Indiabulls Bluechip Fund - Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,140813,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,Groww,Groww Largecap Fund  formerly known as Indiabulls Bluechip Fund - Regular Plan- Monthly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,140810,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,Groww,Groww Largecap Fund  formerly known as Indiabulls Bluechip Fund - Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,140812,NIFTY 100 TRI
Equity Scheme,Value Fund,Groww,Groww Value Fund  formerly known as Indiabulls Value Fund  - Regular Plan - Growth Option,135343,NIFTY 500 TRI
Equity Scheme,Value Fund,Groww,Groww Value Fund  formerly known as Indiabulls Value Fund - Regular Plan - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,135344,NIFTY 500 TRI
Equity Scheme,Value Fund,Groww,Groww Value Fund  formerly known as Indiabulls Value Fund - Regular Plan- Half Yearly -Income Distribution cum capital withdrawal Option  Payout & Reinvestment,140820,NIFTY 500 TRI
Equity Scheme,Value Fund,Groww,Groww Value Fund  formerly known as Indiabulls Value Fund - Regular Plan- Monthly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment.,140816,NIFTY 500 TRI
Equity Scheme,Value Fund,Groww,Groww Value Fund  formerly known as Indiabulls Value Fund - Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,140818,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,Groww,Groww Banking & Financial Services Fund - Regular - Growth,152274,NIFTY Financial Services TRI
Equity Scheme,Sectoral/ Thematic,Groww,Groww Banking & Financial Services Fund - Regular Plan - IDCW,152276,NIFTY Financial Services TRI
Equity Scheme,Sectoral/ Thematic,Groww,Groww Banking & Financial Services Fund-IDCW,152273,NIFTY Financial Services TRI
Equity Scheme,ELSS,Groww,Groww ELSS Tax Saver Fund  formerly known as Indiabulls Tax Savings Fund - Regular Plan- - Income Distribution cum capital withdrawal Option  Payout,141810,NIFTY 500 TRI
Equity Scheme,ELSS,Groww,Groww ELSS Tax Saver Fund  formerly known as Indiabulls Tax Savings Fund -Regular Plan-Growth Option,141862,NIFTY 500 TRI
Debt Scheme,Overnight Fund,Groww,Groww Overnight Fund  formerly known as Indiabulls Overnight Fund - Regular Plan- - Income Distribution cum capital withdrawal Option   Reinvestment,147455,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Groww,Groww Overnight Fund  formerly known as Indiabulls Overnight Fund - Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,147457,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Groww,Groww Overnight Fund  formerly known as Indiabulls Overnight Fund - Regular Plan- Growth Option,147454,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Groww,Groww Overnight Fund  formerly known as Indiabulls Overnight Fund - Regular Plan- Monthly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,147459,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Groww,Groww Overnight Fund  formerly known as Indiabulls Overnight Fund - Regular Plan- Weekly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,147456,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Groww,Groww Overnight Fund  formerly known as Indiabulls Overnight Fund - Unclaimed Dividend < 3 years,149394,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Groww,Groww Overnight Fund  formerly known as Indiabulls Overnight Fund - Unclaimed Redemption < 3 Years,149396,NIFTY 1D Rate Index
Debt Scheme,Liquid Fund,Groww,Groww Liquid Fund  formerly known as Indiabulls Liquid Fund  - Regular Plan - Growth Option,115991,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Groww,Groww Liquid Fund  formerly known as Indiabulls Liquid Fund - Regular Plan- - Income Distribution cum capital withdrawal Option  Reinvestment,115992,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Groww,Groww Liquid Fund  formerly known as Indiabulls Liquid Fund - Regular Plan- Monthly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,115995,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Groww,Groww Liquid Fund  formerly known as Indiabulls Liquid Fund - Regular Plan- Weekly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,115993,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Groww,Groww Liquid Fund  formerly known as Indiabulls Liquid  Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,115994,NIFTY Liquid Index
Debt Scheme,Short Duration Fund,Groww,Groww Short Duration Fund  formerly known as Indiabulls Short Term Fund  - Regular Plan - Growth Option,123708,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Groww,Groww Short Duration Fund  formerly known as Indiabulls Short Term Fund - Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,123710,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Groww,Groww Short Duration Fund  formerly known as Indiabulls Short Term Fund - Regular Plan- Monthly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,123711,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,Groww,Groww Short Duration Fund  formerly known as Indiabulls Short Term Fund - Regular Plan- Weekly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,123709,NIFTY Short Duration Debt Index
Debt Scheme,Dynamic Bond,Groww,Groww Dynamic Bond Fund  formerly known as Indiabulls Dynamic Bond Fund  - Regular Plan - Growth option,145590,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,Groww,Groww Dynamic Bond Fund  formerly known as Indiabulls Dynamic Bond Fund - Regular Plan- - Income Distribution cum capital withdrawal Option   Reinvestment,145593,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,Groww,Groww Dynamic Bond Fund  formerly known as Indiabulls Dynamic Bond Fund - Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,145598,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,Groww,Groww Dynamic Bond Fund  formerly known as Indiabulls Dynamic Bond Fund - Regular Plan- Monthly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,145592,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,Groww,Groww Dynamic Bond Fund  formerly known as Indiabulls Dynamic Bond Fund - Regular Plan- Weekly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,145594,NIFTY Composite Debt Index (A-III)
Debt Scheme,Gilt Fund,Groww,Groww Gilt Fund - Regular - Growth,153503,NIFTY All Duration G-Sec Index
Debt Scheme,Gilt Fund,Groww,Groww Gilt Fund - Regular - IDCW,153504,NIFTY All Duration G-Sec Index
Hybrid Scheme,Aggressive Hybrid Fund,Groww,Groww Aggressive Hybrid Fund  formerly known as Indiabulls Equity Hybrid Fund  - Regular Plan - Growth option,145605,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Aggressive Hybrid Fund,Groww,Groww Aggressive Hybrid Fund  formerly known as Indiabulls Equity Hybrid Fund - Regular Plan- - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,145603,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Aggressive Hybrid Fund,Groww,Groww Aggressive Hybrid Fund  formerly known as Indiabulls Equity Hybrid Fund - Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,145608,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Aggressive Hybrid Fund,Groww,Groww Aggressive Hybrid Fund  formerly known as Indiabulls Equity Hybrid Fund - Regular Plan- Monthly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment.,145604,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Aggressive Hybrid Fund,Groww,Groww Aggressive Hybrid Fund  formerly known as Indiabulls Equity Hybrid Fund - Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option  Payout & Reinvestment,145607,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Multi Asset Allocation,Groww,Groww Multi Asset Allocation Fund Regular Growth,153851,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Multi Asset Allocation,Groww,Groww Multi Asset Allocation Fund Regular IDCW,153850,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Other Scheme,Index Funds,Groww,Groww Nifty 50 Index Fund Regular Growth,153710,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty 50 Index Fund Regular IDCW,153711,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty India Railways PSU Index Fund - Regular Plan - Growth,153232,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty India Railways PSU Index Fund - Regular Plan - IDCW,153233,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty Next 50 Index Fund Regular Growth,153798,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty Next 50 Index Fund Regular IDCW,153799,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty Non-Cyclical Consumer Index Fund - IDCW,152635,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty Non-Cyclical Consumer Index Fund - Regular Plan - Growth,152633,Nifty 500 TRI
Other Scheme,Index Funds,Groww,Groww Nifty Smallcap 250 Index Fund - Regular Plan - Growth,152433,Nifty 500 TRI
