Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
WhiteOak Capital Quality Equity Dir,solution-oriented,Equity: Thematic (Broad),Tata Consumer,Consumer Staples,70.01,1.44,INF03VN01977,153189
WhiteOak Capital Quality Equity Dir,solution-oriented,Equity: Thematic (Broad),Doms,Industrials,60.26,1.37,INF03VN01977,153189
WhiteOak Capital Quality Equity Dir,solution-oriented,Equity: Thematic (Broad),Abbott India,Healthcare,35,1.32,INF03VN01977,153189
WhiteOak Capital Quality Equity Dir,solution-oriented,Equity: Thematic (Broad),Asian Paints,Materials,60.22,1.27,INF03VN01977,153189
WhiteOak Capital Quality Equity Dir,solution-oriented,Equity: Thematic (Broad),Eureka Forbes,Consumer Discretionary,55.4,1.25,INF03VN01977,153189
WhiteOak Capital Quality Equity Dir,solution-oriented,Equity: Thematic (Broad),Tube Investments,Consumer Discretionary,94.21,1.22,INF03VN01977,153189
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),HDFC Bank,Financial,16.13,4.63,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),ICICI Bank,Financial,18.25,3.63,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Bharti Airtel,Technology,42.7,3.28,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Mahindra & Mahindra,Consumer Discretionary,22.76,2.28,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Nestle India,Consumer Staples,80.1,2.09,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Coforge,Technology,39.04,2.05,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),IIFL Finance,Financial,12.7,2.03,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),SBI,Financial,11.6,2.02,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Titan,Consumer Discretionary,76.94,2.01,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Adani Ports,Industrials,33.25,1.95,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Solar,Materials,100.37,1.87,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Bharat Electronics,Industrials,50.2,1.85,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Clean Max Enviro Energy Solutions,Energy & Utilities,162.9,1.6,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Deepak Fertilisers,Materials,27.55,1.57,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),SJS Enterprises,Consumer Discretionary,41.74,1.52,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Reliance Ind,Energy & Utilities,21.91,1.5,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Navin Fluorine,Materials,58.6,1.49,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Max Financial,Financial,661.52,1.45,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Krishna Institute,Healthcare,144.54,1.43,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),MTAR Technologies,Industrials,254.6,1.4,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),GE Vernova T&D,Industrials,101.57,1.36,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Aditya Infotech,Technology,114.43,1.36,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Tenneco Clean Air India,Consumer Discretionary,40.42,1.34,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Radico Khaitan,Consumer Staples,87.5,1.27,INF03VN01902,152644
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),Bharat Heavy Elect,Industrials,90.02,1.26,INF03VN01902,152644
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eternal,Technology,737.62,5.52,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bharti Airtel,Technology,42.7,5.45,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Mahindra & Mahindra,Consumer Discretionary,22.76,4.35,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),ICICI Bank,Financial,18.25,3.6,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Maruti Suzuki,Consumer Discretionary,30.87,3.42,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),ITC,Consumer Staples,17.58,3.28,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),TVS Motor,Consumer Discretionary,55.02,3.08,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Trent,Consumer Discretionary,102.03,2.98,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Avenue Supermarts,Consumer Staples,95.14,2.67,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Hindustan Unilever,Consumer Staples,34.1,2.51,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Titan,Consumer Discretionary,76.94,2.51,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),HDFC Bank,Financial,16.13,2.44,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Axis Bank,Financial,16.13,2.31,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),United Spirits,Consumer Staples,53.47,2.15,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Tata Consumer,Consumer Staples,70.01,2.13,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Godrej Consumer,Consumer Staples,57.34,2.07,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Varun Beverages,Consumer Staples,54.8,2.06,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Lenskart Solutions,Consumer Discretionary,185.86,1.86,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Meesho,Consumer Discretionary,,1.62,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Nestle India,Consumer Staples,80.1,1.6,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Kotak Bank,Financial,20.65,1.5,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Britannia Ind,Consumer Staples,49.97,1.49,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Torrent Pharma,Healthcare,72.61,1.4,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),SBI Life Insurance,Financial,126.14,1.38,INF209K01WC7,119591
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),Asian Paints,Materials,60.22,1.32,INF209K01WC7,119591
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bharti Airtel,Technology,42.7,8.57,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Mahindra & Mahindra,Consumer Discretionary,22.76,6.71,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eternal,Technology,737.62,6.07,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Titan,Consumer Discretionary,76.94,5.97,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Hindustan Unilever,Consumer Staples,34.1,5.09,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Maruti Suzuki,Consumer Discretionary,30.87,4.63,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Asian Paints,Materials,60.22,3.6,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Varun Beverages,Consumer Staples,54.8,3.55,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Interglobe Aviation,Industrials,,3.27,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Apollo Hospitals,Healthcare,63.81,3.23,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eicher Motors,Consumer Discretionary,35.53,3.15,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Nestle India,Consumer Staples,80.1,2.99,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),TVS Motor,Consumer Discretionary,55.02,2.6,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Tata Consumer,Consumer Staples,70.01,2.46,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Trent,Consumer Discretionary,102.03,2.16,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),ITC,Consumer Staples,17.58,2.08,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Tata Power,Energy & Utilities,32.01,1.83,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bajaj Auto,Consumer Discretionary,25.6,1.75,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Avenue Supermarts,Consumer Staples,95.14,1.71,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Britannia Ind,Consumer Staples,49.97,1.55,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),The Indian Hotels,Consumer Discretionary,49.14,1.42,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Godrej Consumer,Consumer Staples,57.34,1.36,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),United Spirits,Consumer Staples,53.47,1.34,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Hero Motocorp,Consumer Discretionary,16.85,1.33,INF846K013X0,152805
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),Berger Paints,Materials,53.29,1.29,INF846K013X0,152805
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Bharti Airtel,Technology,42.7,9.48,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),ITC,Consumer Staples,17.58,8.54,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Mahindra & Mahindra,Consumer Discretionary,22.76,8.4,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Hindustan Unilever,Consumer Staples,34.1,5.9,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Eternal,Technology,737.62,5.57,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Maruti Suzuki,Consumer Discretionary,30.87,5.31,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Titan,Consumer Discretionary,76.94,5.19,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Asian Paints,Materials,60.22,3.73,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Bajaj Auto,Consumer Discretionary,25.6,3.58,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Nestle India,Consumer Staples,80.1,3.15,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Adani Power,Energy & Utilities,34.08,3.11,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Interglobe Aviation,Industrials,,3.08,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Eicher Motors,Consumer Discretionary,35.53,3.05,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Trent,Consumer Discretionary,102.03,2.9,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Apollo Hospitals,Healthcare,63.81,2.6,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),TVS Motor,Consumer Discretionary,55.02,2.43,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Tata Consumer,Consumer Staples,70.01,2.37,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Varun Beverages,Consumer Staples,54.8,2.23,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Max Healthcare,Healthcare,76.92,2.22,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Tata Power,Energy & Utilities,32.01,2.17,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Hero Motocorp,Consumer Discretionary,16.85,1.97,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Britannia Ind,Consumer Staples,49.97,1.89,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Avenue Supermarts,Consumer Staples,95.14,1.84,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),The Indian Hotels,Consumer Discretionary,49.14,1.77,INF846K01TQ8,153397
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),Dixon Technologies,Consumer Discretionary,50.76,1.47,INF846K01TQ8,153397
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eternal,Technology,737.62,7.88,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bharti Airtel,Technology,42.7,5.31,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),ITC,Consumer Staples,17.58,5.09,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Zydus Wellness,Consumer Staples,91.68,3.83,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Thangamayil Jew,Consumer Discretionary,52.56,3.34,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Mahindra & Mahindra,Consumer Discretionary,22.76,3.15,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bajaj Auto,Consumer Discretionary,25.6,2.81,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Hindustan Unilever,Consumer Staples,34.1,2.76,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Nestle India,Consumer Staples,80.1,2.61,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Whirlpool Of India,Consumer Discretionary,34.88,2.5,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),TVS Motor,Consumer Discretionary,55.02,2.42,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Safari,Consumer Discretionary,47.29,2.26,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Maruti Suzuki,Consumer Discretionary,30.87,2.2,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Metro Brands,Consumer Discretionary,67.88,2.11,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),PVR Inox,Consumer Discretionary,28.76,2.04,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Titan,Consumer Discretionary,76.94,1.99,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Orient Electric,Consumer Discretionary,40.03,1.9,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Samvardhana Motherson,Consumer Discretionary,40.33,1.89,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Orkla India,Consumer Staples,28.79,1.82,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Asian Paints,Materials,60.22,1.81,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Godrej Consumer,Consumer Staples,57.34,1.76,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Century Plyboards,Materials,62.91,1.73,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Blue Star,Industrials,62.68,1.67,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Trent,Consumer Discretionary,102.03,1.65,INF0QA701946,153075
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),Aditya Infotech,Technology,114.43,1.63,INF0QA701946,153075
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bharti Airtel,Technology,42.7,9.65,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),ITC,Consumer Staples,17.58,7.68,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Britannia Ind,Consumer Staples,49.97,6.47,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Mahindra & Mahindra,Consumer Discretionary,22.76,4.59,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),United Spirits,Consumer Staples,53.47,4.04,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),FSN E-Commerce,Consumer Discretionary,443.2,3.9,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Stylam,Industrials,36.17,3.7,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Dixon Technologies,Consumer Discretionary,50.76,3.41,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Maruti Suzuki,Consumer Discretionary,30.87,3.06,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Tips,Consumer Discretionary,38.71,3,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Apollo Hospitals,Healthcare,63.81,2.97,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),SJS Enterprises,Consumer Discretionary,41.74,2.96,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Aditya Vision,Consumer Discretionary,71.44,2.95,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eris Lifesciences,Healthcare,32.33,2.91,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),PB Fintech,Financial,116.35,2.65,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Sky Gold And Diamonds,Consumer Discretionary,29.77,2.59,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Endurance Tech,Consumer Discretionary,38.34,2.43,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Emami,Consumer Staples,23.31,2.37,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bharti Hexacom,Technology,41.99,2.35,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Oberoi Realty,Real Estate,26.16,2.26,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Entero Health,Healthcare,45.05,2.12,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eternal,Technology,737.62,2.1,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Hindustan Unilever,Consumer Staples,34.1,2.02,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Godfrey Phillips,Consumer Staples,22.07,2.01,INF761K01GI7,153139
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),NTPC,Energy & Utilities,12.83,1.97,INF761K01GI7,153139
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bharti Airtel,Technology,42.7,7.93,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Titan,Consumer Discretionary,76.94,6.78,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Maruti Suzuki,Consumer Discretionary,30.87,6.29,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Mahindra & Mahindra,Consumer Discretionary,22.76,6.27,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eicher Motors,Consumer Discretionary,35.53,5.19,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),TVS Motor,Consumer Discretionary,55.02,4,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),ITC,Consumer Staples,17.58,3.53,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Nestle India,Consumer Staples,80.1,3.34,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),The Phoenix Mills,Real Estate,58.95,3.07,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Hindustan Unilever,Consumer Staples,34.1,2.96,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Marico,Consumer Staples,62.67,2.87,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Britannia Ind,Consumer Staples,49.97,2.82,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Avenue Supermarts,Consumer Staples,95.14,2.64,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Bajaj Auto,Consumer Discretionary,25.6,2.27,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Tata Consumer,Consumer Staples,70.01,2.26,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Eternal,Technology,737.62,2.17,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Radico Khaitan,Consumer Staples,87.5,2.16,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Lenskart Solutions,Consumer Discretionary,185.86,2.08,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Polycab India,Industrials,54.72,2.06,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Trent,Consumer Discretionary,102.03,2.02,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Tata Motors Passenger Vehicles,Consumer Discretionary,1.55,1.99,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),FSN E-Commerce,Consumer Discretionary,443.2,1.9,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Apollo Hospitals,Healthcare,63.81,1.77,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Hero Motocorp,Consumer Discretionary,16.85,1.77,INF251K01PT7,150266
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),Indus Towers,Technology,14.34,1.39,INF251K01PT7,150266
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Bharti Airtel,Technology,42.7,6.17,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Eternal,Technology,737.62,5.99,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),HDFC Bank,Financial,16.13,5.04,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Maruti Suzuki,Consumer Discretionary,30.87,4.5,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Mahindra & Mahindra,Consumer Discretionary,22.76,4.42,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Bajaj Finance,Financial,33.22,4,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Britannia Ind,Consumer Staples,49.97,3.83,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Varun Beverages,Consumer Staples,54.8,3.65,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Samvardhana Motherson,Consumer Discretionary,40.33,3.13,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Godrej Consumer,Consumer Staples,57.34,2.72,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Titan,Consumer Discretionary,76.94,2.66,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),ICICI Bank,Financial,18.25,2.64,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),BSE,Financial,64.43,2.47,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),Trent,Consumer Discretionary,102.03,2.36,INF760K01DU1,118273
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),ITC,Consumer Staples,17.58,2.32,INF760K01DU1,118273
