Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
Groww Large Cap Dir,equity,equity,Shriram Finance,Financial,24.22,1.87,INF0QA701607,152162
Groww Large Cap Dir,equity,equity,SBI Life Insurance,Financial,122.91,1.86,INF0QA701607,152162
Groww Large Cap Dir,equity,equity,Adani Ports,Industrials,32.32,1.83,INF0QA701607,152162
Groww Large Cap Dir,equity,equity,Coforge,Technology,42.49,1.79,INF0QA701607,152162
Groww Large Cap Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.64,INF0QA701607,152162
Groww Nifty 50 ETF,equity,equity,HDFC Bank,Financial,16.13,10.52,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,ICICI Bank,Financial,18.37,8.29,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Reliance Ind,Energy & Utilities,22.09,8.24,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Bharti Airtel,Technology,42.24,5.18,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Larsen & Toubro,Industrials,36.1,4.42,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Infosys,Technology,14.35,3.76,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,SBI,Financial,11.58,3.69,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Axis Bank,Financial,16.23,3.41,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Kotak Bank,Financial,21.09,2.61,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,ITC,Consumer Staples,17.57,2.55,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.51,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Bajaj Finance,Financial,32.08,2.24,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Tata Consultancy,Technology,15.41,2.13,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Hindustan Unilever,Consumer Staples,33.95,1.76,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.76,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,NTPC,Energy & Utilities,12.62,1.69,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Eternal,Technology,673.02,1.67,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.59,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Tata Steel,Materials,21.82,1.59,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Titan,Consumer Discretionary,75.07,1.55,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Hindalco Ind,Materials,15.99,1.51,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Bharat Electronics,Industrials,49.05,1.36,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Ultratech Cement,Materials,41.48,1.25,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Adani Ports,Industrials,32.32,1.23,INF666M01EK5,145589
Groww Nifty 50 ETF,equity,equity,Shriram Finance,Financial,24.22,1.22,INF666M01EK5,145589
Groww Nifty 50 Index Dir,equity,equity,HDFC Bank,Financial,16.13,10.54,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,ICICI Bank,Financial,18.37,8.31,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,8.26,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Bharti Airtel,Technology,42.24,5.19,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Larsen & Toubro,Industrials,36.1,4.43,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Infosys,Technology,14.35,3.76,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,SBI,Financial,11.58,3.7,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Axis Bank,Financial,16.23,3.41,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Kotak Bank,Financial,21.09,2.62,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,ITC,Consumer Staples,17.57,2.56,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.52,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Bajaj Finance,Financial,32.08,2.25,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Tata Consultancy,Technology,15.41,2.13,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Hindustan Unilever,Consumer Staples,33.95,1.77,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.76,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,NTPC,Energy & Utilities,12.62,1.7,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Eternal,Technology,673.02,1.67,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Tata Steel,Materials,21.82,1.59,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.59,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Titan,Consumer Discretionary,75.07,1.56,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Hindalco Ind,Materials,15.99,1.51,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Bharat Electronics,Industrials,49.05,1.36,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Ultratech Cement,Materials,41.48,1.26,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Adani Ports,Industrials,32.32,1.23,INF666M01KT3,153704
Groww Nifty 50 Index Dir,equity,equity,Shriram Finance,Financial,24.22,1.23,INF666M01KT3,153704
Groww Nifty Next 50 ETF,equity,equity,Adani Power,Energy & Utilities,34.45,3.97,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Divi's Lab,Healthcare,69.37,3.34,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Hindustan Aero,Industrials,32.05,3.22,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Tata Motors,Industrials,52.52,3.13,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Cummins India,Industrials,66.24,3.13,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,TVS Motor,Consumer Discretionary,56.21,3.11,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Varun Beverages,Consumer Staples,53.95,2.85,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Tata Power,Energy & Utilities,33.18,2.78,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Cholamandalam Inv,Financial,29.33,2.6,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,2.55,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,CG Power,Industrials,123.08,2.48,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Power Fin.,Financial,5.51,2.46,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Britannia Ind,Consumer Staples,49.79,2.41,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Bharat Petroleum,Energy & Utilities,5.2,2.38,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Vedanta,Materials,6.15,2.36,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Avenue Supermarts,Consumer Staples,94.29,2.36,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,The Indian Hotels,Consumer Discretionary,49.18,2.27,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,HDFC AMC,Financial,39.74,2.15,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Adani Energy,Energy & Utilities,79.46,2.07,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Indian Oil,Energy & Utilities,4.83,2.07,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Bank Of Baroda,Financial,7.28,1.97,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Adani Green Energy,Energy & Utilities,152.21,1.95,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Torrent Pharma,Healthcare,70.68,1.82,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Pidilite Ind,Materials,66.32,1.82,INF666M01EK5,145589
Groww Nifty Next 50 ETF,equity,equity,Jindal Steel,Materials,32.08,1.76,INF666M01EK5,145589
Groww Nifty Next 50 Index Dir,equity,equity,Adani Power,Energy & Utilities,34.45,4,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Divi's Lab,Healthcare,69.37,3.37,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Hindustan Aero,Industrials,32.05,3.25,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Cummins India,Industrials,66.24,3.16,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Tata Motors,Industrials,52.52,3.15,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,TVS Motor,Consumer Discretionary,56.21,3.13,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Varun Beverages,Consumer Staples,53.95,2.87,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Tata Power,Energy & Utilities,33.18,2.8,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Cholamandalam Inv,Financial,29.33,2.62,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,2.56,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,CG Power,Industrials,123.08,2.5,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Power Fin.,Financial,5.51,2.48,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Britannia Ind,Consumer Staples,49.79,2.44,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Bharat Petroleum,Energy & Utilities,5.2,2.4,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Vedanta,Materials,6.15,2.38,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Avenue Supermarts,Consumer Staples,94.29,2.37,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,The Indian Hotels,Consumer Discretionary,49.18,2.28,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,HDFC AMC,Financial,39.74,2.17,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Adani Energy,Energy & Utilities,79.46,2.09,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Indian Oil,Energy & Utilities,4.83,2.08,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Bank Of Baroda,Financial,7.28,1.98,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Adani Green Energy,Energy & Utilities,152.21,1.97,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Torrent Pharma,Healthcare,70.68,1.83,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Pidilite Ind,Materials,66.32,1.83,INF666M01LT1,153786
Groww Nifty Next 50 Index Dir,equity,equity,Bajaj Holdings,Financial,12.25,1.78,INF666M01LT1,153786
HDFC BSE Sensex ETF,equity,equity,HDFC Bank,Financial,16.13,12.8,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,ICICI Bank,Financial,18.37,10.14,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Reliance Ind,Energy & Utilities,22.09,10.08,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Bharti Airtel,Technology,42.24,5.89,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Larsen & Toubro,Industrials,36.1,5.38,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Infosys,Technology,14.35,4.56,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,SBI,Financial,11.58,4.52,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Axis Bank,Financial,16.23,4.15,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Kotak Bank,Financial,21.09,3.2,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,ITC,Consumer Staples,17.57,3.12,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,3.07,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Bajaj Finance,Financial,32.08,2.73,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Tata Consultancy,Technology,15.41,2.58,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Sun Pharmaceutical,Healthcare,38.92,2.19,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Hindustan Unilever,Consumer Staples,33.95,2.16,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,NTPC,Energy & Utilities,12.62,2.07,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Eternal,Technology,673.02,2.02,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.96,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Tata Steel,Materials,21.82,1.94,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Titan,Consumer Discretionary,75.07,1.88,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Bharat Electronics,Industrials,49.05,1.66,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Ultratech Cement,Materials,41.48,1.52,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Adani Ports,Industrials,32.32,1.5,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,Power Grid,Energy & Utilities,16.58,1.49,INF179KA1IZ7,128629
HDFC BSE Sensex ETF,equity,equity,HCL Technologies,Technology,17.96,1.41,INF179KA1IZ7,128629
HDFC BSE Sensex Index Dir,equity,equity,HDFC Bank,Financial,16.13,12.81,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,ICICI Bank,Financial,18.37,10.15,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,10.08,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Bharti Airtel,Technology,42.24,5.89,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Larsen & Toubro,Industrials,36.1,5.38,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Infosys,Technology,14.35,4.57,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,SBI,Financial,11.58,4.52,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Axis Bank,Financial,16.23,4.15,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Kotak Bank,Financial,21.09,3.2,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,ITC,Consumer Staples,17.57,3.12,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,3.07,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Bajaj Finance,Financial,32.08,2.73,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Tata Consultancy,Technology,15.41,2.58,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,2.19,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Hindustan Unilever,Consumer Staples,33.95,2.16,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,NTPC,Energy & Utilities,12.62,2.07,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Eternal,Technology,673.02,2.02,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.95,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Tata Steel,Materials,21.82,1.94,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Titan,Consumer Discretionary,75.07,1.88,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Bharat Electronics,Industrials,49.05,1.66,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Ultratech Cement,Materials,41.48,1.52,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Adani Ports,Industrials,32.32,1.5,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,Power Grid,Energy & Utilities,16.58,1.49,INF767K01FJ4,120308
HDFC BSE Sensex Index Dir,equity,equity,HCL Technologies,Technology,17.96,1.41,INF767K01FJ4,120308
HDFC Large Cap Dir,equity,equity,ICICI Bank,Financial,18.37,9.18,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,HDFC Bank,Financial,16.13,7.63,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Bharti Airtel,Technology,42.24,5.77,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Kotak Bank,Financial,21.09,5.52,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,5.22,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Titan,Consumer Discretionary,75.07,4.44,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Torrent Pharma,Healthcare,70.68,3.71,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Axis Bank,Financial,16.23,3.65,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Bajaj Auto,Consumer Discretionary,25.6,3.12,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Bajaj Finserv,Financial,28.81,3.1,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Infosys,Technology,14.35,2.98,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Lupin,Healthcare,20.08,2.77,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Ambuja Cements,Materials,22.26,2.64,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,NTPC,Energy & Utilities,12.62,2.28,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,SBI,Financial,11.58,2.22,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Cholamandalam Inv,Financial,29.33,2.13,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Larsen & Toubro,Industrials,36.1,2.12,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Eternal,Technology,673.02,2.01,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Interglobe Aviation,Industrials,,1.75,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Mankind Pharma,Healthcare,53.13,1.72,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Tata Motors,Industrials,52.52,1.72,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Max Healthcare,Healthcare,75.76,1.69,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,United Spirits,Consumer Staples,54.79,1.6,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Vishal Mega Mart,Consumer Staples,64.83,1.59,INF179K01YV8,119018
HDFC Large Cap Dir,equity,equity,Tata Consumer,Consumer Staples,72.58,1.58,INF179K01YV8,119018
HDFC NIFTY 100 ETF,equity,equity,HDFC Bank,Financial,16.13,8.55,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,ICICI Bank,Financial,18.37,6.74,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Reliance Ind,Energy & Utilities,22.09,6.69,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Bharti Airtel,Technology,42.24,4.21,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Larsen & Toubro,Industrials,36.1,3.59,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Infosys,Technology,14.35,3.05,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,SBI,Financial,11.58,3,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Axis Bank,Financial,16.23,2.77,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Kotak Bank,Financial,21.09,2.12,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,ITC,Consumer Staples,17.57,2.07,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.04,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Bajaj Finance,Financial,32.08,1.82,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Tata Consultancy,Technology,15.41,1.73,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Hindustan Unilever,Consumer Staples,33.95,1.43,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.43,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,NTPC,Energy & Utilities,12.62,1.38,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Eternal,Technology,673.02,1.35,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Tata Steel,Materials,21.82,1.29,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.29,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Titan,Consumer Discretionary,75.07,1.26,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Hindalco Ind,Materials,15.99,1.22,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Bharat Electronics,Industrials,49.05,1.1,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Ultratech Cement,Materials,41.48,1.02,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Adani Ports,Industrials,32.32,1,INF179KA1IZ7,128629
HDFC NIFTY 100 ETF,equity,equity,Shriram Finance,Financial,24.22,1,INF179KA1IZ7,128629
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Adani Green Energy,Energy & Utilities,152.21,1.58,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Adani Power,Energy & Utilities,34.45,1.45,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Adani Enterprises,Materials,42.35,1.45,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Adani Energy,Energy & Utilities,79.46,1.4,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Solar,Materials,93.94,1.3,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Siemens Energy India,Energy & Utilities,100.16,1.29,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,CG Power,Industrials,123.08,1.23,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Varun Beverages,Consumer Staples,53.95,1.22,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Adani Ports,Industrials,32.32,1.2,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,1.18,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Hindalco Ind,Materials,15.99,1.18,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Lodha Developers,Real Estate,27.62,1.16,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Siemens,Diversified,46.99,1.15,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Hindustan Zinc,Materials,15.83,1.14,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Cummins India,Industrials,66.24,1.14,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.58,1.13,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Trent,Consumer Discretionary,99.76,1.12,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Grasim,Materials,42.84,1.1,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Zydus Lifesciences,Healthcare,21.8,1.09,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Bosch,Consumer Discretionary,43.09,1.09,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Asian Paints,Materials,58.67,1.08,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Nestle India,Consumer Staples,77.32,1.08,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,GAIL (India),Energy & Utilities,14.98,1.07,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,Hindustan Aero,Industrials,32.05,1.06,INF179KC1CA1,149870
HDFC NIFTY 100 Equal Wght Index Dir,equity,equity,ABB India,Industrials,96.42,1.06,INF179KC1CA1,149870
HDFC NIFTY 100 Index Dir,equity,equity,HDFC Bank,Financial,16.13,8.55,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,ICICI Bank,Financial,18.37,6.74,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,6.69,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Bharti Airtel,Technology,42.24,4.21,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Larsen & Toubro,Industrials,36.1,3.59,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Infosys,Technology,14.35,3.05,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,SBI,Financial,11.58,3,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Axis Bank,Financial,16.23,2.77,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Kotak Bank,Financial,21.09,2.12,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,ITC,Consumer Staples,17.57,2.07,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.04,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Bajaj Finance,Financial,32.08,1.82,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Tata Consultancy,Technology,15.41,1.73,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Hindustan Unilever,Consumer Staples,33.95,1.43,INF179KC1BY3,149868
