Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
Invesco India Focused Reg,equity,Flexi Cap,Century Textiles,Materials,,1.67,INF205KA1189,148483
Invesco India Focused Reg,equity,Flexi Cap,Trent,Consumer Discretionary,103.59,1.51,INF205KA1189,148483
Invesco India Focused Reg,equity,Flexi Cap,Cohance Lifesciences,Healthcare,97.09,1.44,INF205KA1189,148483
Invesco India Focused Reg,equity,Flexi Cap,Prestige Estates,Real Estate,60.09,1.43,INF205KA1189,148483
Invesco India Focused Reg,equity,Flexi Cap,TVS Motor Company Ltd Pref. Shares 6.00 01/09/2026,Consumer Discretionary,,0.02,INF205KA1189,148483
JM Flexicap Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,5.07,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,4.39,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Godfrey Phillips,Consumer Staples,22.18,3.06,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.79,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Arvind,Consumer Discretionary,36.08,2.6,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,One97 Comm,Industrials,141.67,2.18,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,NTPC,Energy & Utilities,12.77,2.18,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Garware Hi-Tech,Materials,47.16,2.12,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,2.09,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,SBI,Financial,11.52,2.07,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,2.07,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Infosys,Technology,14.43,1.93,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Bharat Heavy Elect,Industrials,83.45,1.89,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,1.87,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Apollo Hospitals,Healthcare,65.89,1.8,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,1.73,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Hero Motocorp,Consumer Discretionary,16.92,1.69,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Bharat Forge,Consumer Discretionary,94.68,1.68,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Divi's Lab,Healthcare,69.89,1.64,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Tech Mahindra,Technology,28.73,1.58,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Hindalco Ind,Materials,15.99,1.56,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Dr. Reddy'S Labs,Healthcare,27.34,1.54,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,1.52,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,ONGC,Energy & Utilities,7.22,1.51,INF192K01635,109522
JM Flexicap Reg,equity,Flexi Cap,Restaurant King,Consumer Discretionary,,1.44,INF192K01635,109522
JM Focused Reg,equity,Flexi Cap,Ujjivan SF Bank,Financial,16.74,5.21,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,5.05,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Amber Enterprises,Consumer Discretionary,148.54,4.93,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Onesource Specialty Pharma,Healthcare,,4.3,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Bajaj Finance,Financial,33.82,4.29,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,One97 Comm,Industrials,141.67,4.21,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Premier Energies,Energy & Utilities,31.45,4.19,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Adani Ports,Industrials,33.72,4.14,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Eternal,Technology,741.97,4.14,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,IDFC First Bank,Financial,43.03,4.09,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,3.87,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Eicher Motors,Consumer Discretionary,36.53,3.73,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Tata Steel,Materials,21.96,3.66,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Titan,Consumer Discretionary,78.05,3.58,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Hindustan Aero,Industrials,32.49,3.55,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Max Healthcare,Healthcare,77.81,3.5,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,3.4,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,JSW Energy,Energy & Utilities,45.04,3.2,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Mphasis,Technology,23.55,3.14,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Trent,Consumer Discretionary,103.59,3.11,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Nippon Life AMC,Financial,50.88,2.98,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,2.95,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Linde India,Materials,111.63,2.7,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Gravita India,Industrials,33.59,2.63,INF192K01577,107410
JM Focused Reg,equity,Flexi Cap,Tata Motors Passenger Vehicles,Consumer Discretionary,1.54,2.54,INF192K01577,107410
Kotak Flexicap Reg,equity,Flexi Cap,Bharat Electronics,Industrials,50.4,5.51,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,5.37,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,5.04,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,SBI,Financial,11.52,4.19,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Jindal Steel,Materials,31.92,4.19,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,3.94,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,3.76,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Solar,Materials,99.91,3.33,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Eternal,Technology,741.97,3.2,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,SRF,Materials,45.12,3.1,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,2.9,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Ultratech Cement,Materials,42.3,2.88,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,2.41,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Bharat Forge,Consumer Discretionary,94.68,2.36,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,BSE,Financial,62.34,2.35,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Interglobe Aviation,Industrials,,2.17,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Zydus Lifesciences,Healthcare,22.58,2.06,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Thermax,Industrials,76.28,1.98,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.92,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Bajaj Finance,Financial,33.82,1.82,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Hero Motocorp,Consumer Discretionary,16.92,1.79,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,AU Small Fin Bank,Financial,29.99,1.6,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Hindalco Ind,Materials,15.99,1.54,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,Infosys,Technology,14.43,1.52,INF178L01BO1,133782
Kotak Flexicap Reg,equity,Flexi Cap,NTPC,Energy & Utilities,12.77,1.48,INF178L01BO1,133782
Kotak Focused Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,5.8,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,5.51,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,4.79,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,4.66,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,SBI,Financial,11.52,4.39,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Eternal,Technology,741.97,4.2,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,4.05,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,KEI,Industrials,54.83,3.91,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Fortis Healthcare,Healthcare,70.63,3.87,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Bharat Electronics,Industrials,50.4,3.6,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,NTPC,Energy & Utilities,12.77,3.35,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Radico Khaitan,Consumer Staples,86.24,3.08,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,GE Vernova T&D,Industrials,91.23,3.04,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,3.03,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,3,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Hero Motocorp,Consumer Discretionary,16.92,2.95,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,BSE,Financial,62.34,2.84,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Ultratech Cement,Materials,42.3,2.82,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Astra Microwave,Technology,91.04,2.8,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.65,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Interglobe Aviation,Industrials,,2.64,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Divi's Lab,Healthcare,69.89,2.63,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Tech Mahindra,Technology,28.73,2.56,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Poonawalla Fincorp,Financial,74.84,2.45,INF174KA1EK3,147477
Kotak Focused Reg,equity,Flexi Cap,Krishna Institute,Healthcare,148.02,2.39,INF174KA1EK3,147477
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,GE Vernova T&D,Industrials,91.23,5.56,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Hitachi Energy,Industrials,139.96,4.46,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Hindustan Copper,Materials,52.57,3.95,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,MCX,Financial,53.89,3.54,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Laurus Labs,Healthcare,93.72,3.32,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Aditya Birla,Financial,29.15,3.18,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,RBL Bank,Financial,63.63,2.79,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,L&T Fin,Financial,27.48,2.75,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Apar,Diversified,58.29,2.67,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Polycab India,Industrials,53.8,2.62,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,National Aluminium,Materials,11.02,2.54,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Cummins India,Industrials,64.21,2.45,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Karur Vysya Bank,Financial,11.24,2.38,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,BSE,Financial,62.34,2.3,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Canara Bank,Financial,6.45,2.23,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Max Financial,Financial,656.14,2.22,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Bharat Forge,Consumer Discretionary,94.68,2.18,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Ashok Leyland,Industrials,27.8,2.15,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Indian Bank,Financial,9.19,2.14,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Delhivery,Industrials,248.87,2.07,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,AU Small Fin Bank,Financial,29.99,2.02,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Navin Fluorine,Materials,58.45,1.99,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,The Federal Bank,Financial,18.6,1.97,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Glenmark Pharmaceuticals,Healthcare,45.79,1.94,INF174KA1IA5,149397
Kotak Nifty Alpha 50 ETF,equity,Flexi Cap,Bharat Electronics,Industrials,50.4,1.94,INF174KA1IA5,149397
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,GE Vernova T&D,Industrials,91.23,5.57,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Hitachi Energy,Industrials,139.96,4.49,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Hindustan Copper,Materials,52.57,3.96,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,MCX,Financial,53.89,3.55,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Laurus Labs,Healthcare,93.72,3.33,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Aditya Birla,Financial,29.15,3.19,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,RBL Bank,Financial,63.63,2.8,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,L&T Fin,Financial,27.48,2.76,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Apar,Diversified,58.29,2.67,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Polycab India,Industrials,53.8,2.61,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,National Aluminium,Materials,11.02,2.55,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Cummins India,Industrials,64.21,2.45,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Karur Vysya Bank,Financial,11.24,2.39,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,BSE,Financial,62.34,2.31,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Canara Bank,Financial,6.45,2.24,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Max Financial,Financial,656.14,2.22,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Bharat Forge,Consumer Discretionary,94.68,2.19,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Ashok Leyland,Industrials,27.8,2.15,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Indian Bank,Financial,9.19,2.14,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Delhivery,Industrials,248.87,2.07,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,AU Small Fin Bank,Financial,29.99,2.02,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Navin Fluorine,Materials,58.45,1.99,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,The Federal Bank,Financial,18.6,1.97,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Glenmark Pharmaceuticals,Healthcare,45.79,1.94,INF174KA1XJ5,153784
Kotak Nifty Alpha 50 Index Reg,equity,Flexi Cap,Bharat Electronics,Industrials,50.4,1.94,INF174KA1XJ5,153784
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Hindalco Ind,Materials,15.99,5.5,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,BSE,Financial,62.34,4.84,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Eicher Motors,Consumer Discretionary,36.53,4.73,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,4.69,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Asian Paints,Materials,60.74,4.49,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Bajaj Finance,Financial,33.82,4.45,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,4.25,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,4.12,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,3.87,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,MCX,Financial,53.89,3.29,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,TVS Motor,Consumer Discretionary,57.07,3.2,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Laurus Labs,Healthcare,93.72,3.05,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Cummins India,Industrials,64.21,3.03,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Interglobe Aviation,Industrials,,2.92,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Hero Motocorp,Consumer Discretionary,16.92,2.84,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,The Federal Bank,Financial,18.6,2.57,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,AU Small Fin Bank,Financial,29.99,2.55,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Muthoot Finance,Financial,11.57,2.39,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,GE Vernova T&D,Industrials,91.23,2.22,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,L&T Fin,Financial,27.48,1.88,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Canara Bank,Financial,6.45,1.82,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,One97 Comm,Industrials,141.67,1.75,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Fortis Healthcare,Healthcare,70.63,1.73,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Cholamandalam Inv,Financial,29.16,1.72,INF174KA1YF1,154030
Kotak Nifty500 Momentum 50 Index Reg,equity,Flexi Cap,Max Financial,Financial,656.14,1.68,INF174KA1YF1,154030
LIC MF Children's Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,3.6,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,2.99,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.76,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Onesource Specialty Pharma,Healthcare,,2.43,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,SBI,Financial,11.52,2.4,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,2.32,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Kotak Bank,Financial,20.46,2.27,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Neuland Lab,Healthcare,66.68,2.14,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Arvind Fashions,Consumer Discretionary,51.26,2.13,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Hitachi Energy,Industrials,139.96,2.07,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,KSH International,Industrials,52.19,1.99,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Piramal Pharma,Healthcare,,1.97,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Siemens Energy India,Energy & Utilities,89.35,1.85,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,1.78,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Apar,Diversified,58.29,1.66,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Sun Pharmaceutical,Healthcare,39.81,1.64,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.64,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Ultratech Cement,Materials,42.3,1.62,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,MCX,Financial,53.89,1.55,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,VA Tech Wabag,Energy & Utilities,35.09,1.47,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,KPIT Technologies,Technology,24.02,1.4,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,International Gemological Institute,Consumer Discretionary,21.87,1.4,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Tata Motors,Industrials,52.51,1.39,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Coromandel Intl,Materials,30.65,1.36,INF767K01048,101271
LIC MF Children's Reg,equity,Flexi Cap,Chalet Hotels,Consumer Discretionary,28.3,1.35,INF767K01048,101271
LIC MF Flexi Cap Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,6.35,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,4.03,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,3.43,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Solar,Materials,99.91,3.29,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Apollo Hospitals,Healthcare,65.89,3.24,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Navin Fluorine,Materials,58.45,3.15,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Torrent Pharma,Healthcare,74.55,2.97,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Hitachi Energy,Industrials,139.96,2.89,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Interglobe Aviation,Industrials,,2.87,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Sun Pharmaceutical,Healthcare,39.81,2.86,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,2.85,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Ujjivan SF Bank,Financial,16.74,2.68,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Samvardhana Motherson,Consumer Discretionary,39.99,2.5,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Syrma Sgs Tech,Technology,83.55,2.48,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,The Phoenix Mills,Real Estate,59.87,2.31,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Coforge,Technology,41.65,2.23,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Max Financial,Financial,656.14,2.21,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Aditya Birla,Financial,29.15,2.14,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,MCX,Financial,53.89,2.13,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,ITC Hotels,Consumer Discretionary,45.54,2.07,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Radico Khaitan,Consumer Staples,86.24,2.05,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,VA Tech Wabag,Energy & Utilities,35.09,2.03,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,2.02,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,One97 Comm,Industrials,141.67,2.01,INF767K01071,100313
LIC MF Flexi Cap Reg,equity,Flexi Cap,JK Cement,Materials,42.81,2,INF767K01071,100313
LIC MF Focused Reg,equity,Flexi Cap,Schaeffler India,Industrials,53.53,4.94,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Interglobe Aviation,Industrials,,4.8,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Tata Motors,Industrials,52.51,4.73,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,SBI,Financial,11.52,4.7,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,4.68,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,KSH International,Industrials,52.19,4.35,INF397L01KE9,152009
